DATE,steps,weight_kg,total_burned_kcal,calories_eaten,active_kcal,basal_kcal
2023-09-09,19753.0,99.41,3220.2680000000064,,785.6470000000014,2434.621000000005
2023-09-10,23195.0,100.298,3470.712000000006,,963.0719999999995,2507.6400000000062
2023-09-11,21142.0,99.768,3285.125000000001,,844.4650000000001,2440.6600000000008
2023-09-12,20868.0,100.402,3441.3110000000006,,909.2930000000003,2532.0180000000005
2023-09-13,25166.0,100.177,5648.930000000006,,1163.461,4485.4690000000055
2023-09-14,20538.0,100.17,5249.648000000007,,916.7210000000006,4332.927000000006
2023-09-15,13376.0,99.083,5906.146000000001,,1444.9639999999995,4461.182000000002
2023-09-16,19098.0,97.274,5300.994000000002,,813.2620000000002,4487.732000000002
2023-09-17,11287.0,98.011,5222.631,,757.2170000000002,4465.414
2023-09-18,24574.0,99.166,5643.102000000002,,1243.5870000000004,4399.515000000001
2023-09-19,17215.0,98.576,3494.596000000002,,911.8680000000004,2582.728000000001
2023-09-20,19631.0,98.99,3273.7130000000043,,949.5050000000002,2324.208000000004
2023-09-21,30891.0,97.472,3887.431000000021,,1373.7420000000018,2513.6890000000185
2023-09-22,16392.0,95.878,3781.7630000000017,,1269.5679999999995,2512.1950000000024
2023-09-23,18547.0,96.305,3530.0790000000025,,944.004000000001,2586.0750000000016
2023-09-24,23362.0,96.516,3427.936000000004,,927.0029999999996,2500.9330000000045
2023-09-25,34105.0,95.696,3507.5710000000004,,1126.0589999999995,2381.5120000000006
2023-09-26,16813.0,96.782,3074.38612,,716.5281199999998,2357.858
2023-09-27,31304.0,97.418,4805.13769,,2182.0586900000003,2623.078999999999
2023-09-28,31857.0,97.366,4450.272739,,2088.899739,2361.373
2023-09-29,24078.0,97.318,4591.104191300008,,2089.075191300001,2502.029000000008
2023-09-30,30175.0,97.54,4781.8653490000015,,2344.423349,2437.442000000002
2023-10-01,27401.0,95.362,6892.580012000004,,4344.248012000003,2548.332000000001
2023-10-02,24262.0,94.32,4311.554418000005,,1866.2254180000027,2445.329000000003
2023-10-03,19985.0,94.865,4393.723955999998,,1846.950956,2546.772999999998
2023-10-04,19606.0,94.764,3305.658282000001,,1061.667282,2243.9910000000013
2023-10-05,33525.0,,3545.664169999991,,1127.0591699999998,2418.6049999999914
2023-10-06,14416.0,,2953.374999999998,,674.1359999999987,2279.239
2023-10-07,22238.0,,2958.3239999999987,,611.8649999999996,2346.458999999999
2023-10-08,8549.0,,2699.2549999999983,,438.3039999999992,2260.950999999999
2023-10-09,18910.0,,2996.9319999999966,,768.0269999999969,2228.905
2023-10-10,6539.0,,2745.085999999997,,513.1119999999916,2231.9740000000056
2023-10-11,17502.0,,3031.9889999999987,,651.127999999999,2380.8609999999994
2023-10-12,12970.0,,2493.962999999997,,386.7309999999998,2107.231999999997
2023-10-13,20296.0,,2994.8329999999955,,690.0599999999994,2304.772999999996
2023-10-14,19244.0,,3368.449999999993,,1063.195999999999,2305.2539999999944
